epseason,epnum,epname,rating,dynamics,chandler_joey,chandler_monica,chandler_phoebe,chandler_rachel,chandler_ross,joey_monica,joey_phoebe,joey_rachel,joey_ross,monica_phoebe,monica_rachel,monica_ross,phoebe_rachel,phoebe_ross,rachel_ross
8,11,The One with Ross's Step Forward,8.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,11,The One with Ross's Step Forward,8.1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,11,The One with Ross's Step Forward,8.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12,The One Where Joey Dates Rachel,8.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12,The One Where Joey Dates Rachel,8.6,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,12,The One Where Joey Dates Rachel,8.6,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,13,The One Where Chandler Takes a Bath,8.6,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,13,The One Where Chandler Takes a Bath,8.6,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,13,The One Where Chandler Takes a Bath,8.6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,14,The One with the Secret Closet,8.3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14,The One with the Secret Closet,8.3,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,14,The One with the Secret Closet,8.3,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,15,The One with the Birthing Video,8.4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,15,The One with the Birthing Video,8.4,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,15,The One with the Birthing Video,8.4,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,16,The One Where Joey Tells Rachel,8.3,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,16,The One Where Joey Tells Rachel,8.3,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,16,The One Where Joey Tells Rachel,8.3,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,17,The One with the Tea Leaves,8.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,17,The One with the Tea Leaves,8.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,17,The One with the Tea Leaves,8.2,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,18,The One in Massapequa,8.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,18,The One in Massapequa,8.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,18,The One in Massapequa,8.2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,19,The One with Joey's Interview,7.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,20,The One with the Baby Shower,7.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,20,The One with the Baby Shower,7.5,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,20,The One with the Baby Shower,7.5,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,21,The One with the Cooking Class,8.2,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,21,The One with the Cooking Class,8.2,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,21,The One with the Cooking Class,8.2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,22,The One Where Rachel Is Late,8.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,22,The One Where Rachel Is Late,8.4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,22,The One Where Rachel Is Late,8.4,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,23,The One Where Rachel Has a Baby: Part 1,8.8,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,23,The One Where Rachel Has a Baby: Part 1,8.8,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,23,The One Where Rachel Has a Baby: Part 1,8.8,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,24,The One Where Rachel Has a Baby: Part 2,8.9,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,24,The One Where Rachel Has a Baby: Part 2,8.9,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,24,The One Where Rachel Has a Baby: Part 2,8.9,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,1,The One Where No One Proposes,8.6,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,1,The One Where No One Proposes,8.6,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,The One Where No One Proposes,8.6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,2,The One Where Emma Cries,8.6,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,2,The One Where Emma Cries,8.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,The One Where Emma Cries,8.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,The One with the Pediatrician,8.3,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,3,The One with the Pediatrician,8.3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,4,The One with the Sharks,8.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,The One with the Sharks,8.2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,The One with Phoebe's Birthday Dinner,8.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,The One with Phoebe's Birthday Dinner,8.5,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,The One with Phoebe's Birthday Dinner,8.5,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,6,The One with the Male Nanny,8.4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,The One with the Male Nanny,8.4,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,6,The One with the Male Nanny,8.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,The One with Ross's Inappropriate Song,8.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,The One with Ross's Inappropriate Song,8.7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,The One with Ross's Inappropriate Song,8.7,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,The One with Rachel's Other Sister,8.8,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,8,The One with Rachel's Other Sister,8.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,The One with Rachel's Phone Number,8.2,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,9,The One with Rachel's Phone Number,8.2,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,The One with Rachel's Phone Number,8.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,The One with Christmas in Tulsa,7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,The One with Christmas in Tulsa,7.6,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,11,The One Where Rachel Goes Back to Work,8.1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,11,The One Where Rachel Goes Back to Work,8.1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,11,The One Where Rachel Goes Back to Work,8.1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,12,The One with Phoebe's Rats,8,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,12,The One with Phoebe's Rats,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,12,The One with Phoebe's Rats,8,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,13,The One Where Monica Sings,8.2,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,13,The One Where Monica Sings,8.2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,13,The One Where Monica Sings,8.2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,14,The One with the Blind Dates,8.3,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,14,The One with the Blind Dates,8.3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14,The One with the Blind Dates,8.3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15,The One with the Mugging,8.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15,The One with the Mugging,8.4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,15,The One with the Mugging,8.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,16,The One with the Boob Job,8.3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,16,The One with the Boob Job,8.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,16,The One with the Boob Job,8.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,17,The One with the Memorial Service,8.5,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,17,The One with the Memorial Service,8.5,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,17,The One with the Memorial Service,8.5,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,18,The One with the Lottery,8.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,18,The One with the Lottery,8.6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,19,The One with Rachel's Dream,8.2,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,19,The One with Rachel's Dream,8.2,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,19,The One with Rachel's Dream,8.2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,20,The One with the Soap Opera Party,8.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,20,The One with the Soap Opera Party,8.3,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,20,The One with the Soap Opera Party,8.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,21,The One with the Fertility Test,8.2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,21,The One with the Fertility Test,8.2,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,21,The One with the Fertility Test,8.2,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,22,The One with the Donor,7.9,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,22,The One with the Donor,7.9,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,22,The One with the Donor,7.9,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,22,The One with the Donor,7.9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,23,The One in Barbados: Part 1,8.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,23,The One in Barbados: Part 1,8.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,23,The One in Barbados: Part 1,8.5,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,24,The One in Barbados: Part 2,8.7,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,24,The One in Barbados: Part 2,8.7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,24,The One in Barbados: Part 2,8.7,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,The One After Joey and Rachel Kiss,8.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,The One After Joey and Rachel Kiss,8.5,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,The One After Joey and Rachel Kiss,8.5,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,1,The One After Joey and Rachel Kiss,8.5,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,The One Where Ross Is Fine,8.8,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,The One Where Ross Is Fine,8.8,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,The One Where Ross Is Fine,8.8,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,2,The One Where Ross Is Fine,8.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,The One with Ross's Tan,8.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,The One with Ross's Tan,8.8,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,3,The One with Ross's Tan,8.8,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,4,The One with the Cake,8.4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,4,The One with the Cake,8.4,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,The One Where Rachel's Sister Babysits,8.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,The One Where Rachel's Sister Babysits,8.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,The One Where Rachel's Sister Babysits,8.3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,The One with Ross' Grant,8.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,The One with Ross' Grant,8.2,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,The One with Ross' Grant,8.2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,7,The One with the Home Study,8.3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,7,The One with the Home Study,8.3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,7,The One with the Home Study,8.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,8,The One with the Late Thanksgiving,8.9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,8,The One with the Late Thanksgiving,8.9,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,8,The One with the Late Thanksgiving,8.9,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,The One with the Birth Mother,8.6,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,The One with the Birth Mother,8.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,The One with the Birth Mother,8.6,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,The One Where Chandler Gets Caught,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,10,The One Where Chandler Gets Caught,8,2456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,The One Where Chandler Gets Caught,8,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,11,The One Where the Stripper Cries,9,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,11,The One Where the Stripper Cries,9,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,11,The One Where the Stripper Cries,9,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,11,The One Where the Stripper Cries,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,11,The One Where the Stripper Cries,9,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,12,The One with Phoebe's Wedding,8.9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,12,The One with Phoebe's Wedding,8.9,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,12,The One with Phoebe's Wedding,8.9,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,13,The One Where Joey Speaks French,8.5,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,13,The One Where Joey Speaks French,8.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,13,The One Where Joey Speaks French,8.5,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14,The One with Princess Consuela,8.7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14,The One with Princess Consuela,8.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14,The One with Princess Consuela,8.7,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15,The One Where Estelle Dies,8.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15,The One Where Estelle Dies,8.6,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15,The One Where Estelle Dies,8.6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,16,The One with Rachel's Going Away Party,8.9,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16,The One with Rachel's Going Away Party,8.9,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,16,The One with Rachel's Going Away Party,8.9,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,16,The One with Rachel's Going Away Party,8.9,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,16,The One with Rachel's Going Away Party,8.9,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,16,The One with Rachel's Going Away Party,8.9,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,17,The Last One: Part 1,9.5,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,17,The Last One: Part 1,9.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,17,The Last One: Part 1,9.5,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,17,The Last One: Part 1,9.5,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,18,The Last One: Part 2,9.7,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,18,The Last One: Part 2,9.7,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,18,The Last One: Part 2,9.7,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,18,The Last One: Part 2,9.7,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
